prl-ref,2,20000,1000,1543.747746
prl-ref,4,20000,1000,766.619617
prl-ref,6,20000,1000,508.052619
prl-ref,8,20000,1000,381.974057
prl-ref,10,20000,1000,306.368795
prl-ref,12,20000,1000,253.94757
prl-ref,14,20000,1000,217.206607
prl-ref,16,20000,1000,189.72176
prl-ref,18,20000,1000,168.586451
prl-ref,20,20000,1000,153.47781
prl-ref,22,20000,1000,138.351363
prl-ref,24,20000,1000,126.26577
prl-ref,26,20000,1000,117.286717
prl-ref,28,20000,1000,108.207456
prl-ref,30,20000,1000,102.208132
prl-ref,32,20000,1000,97.61478
prl-ref,34,20000,1000,92.317126
prl-ref,36,20000,1000,85.765403
prl-ref,38,20000,1000,82.724631
prl-ref,40,20000,1000,79.761853
prl-ref,42,20000,1000,74.317175
prl-ref,44,20000,1000,71.277105
prl-ref,46,20000,1000,67.848573
prl-ref,48,20000,1000,64.665349
prl-ref,50,20000,1000,65.537362
prl-ref,52,20000,1000,62.094672
prl-ref,54,20000,1000,58.293475
prl-ref,56,20000,1000,56.447721
prl-ref,58,20000,1000,55.80426
prl-ref,60,20000,1000,52.774415
prl-ref,62,20000,1000,53.324475
prl-ref,64,20000,1000,50.687219
prl-ref,66,20000,1000,62.02153
prl-ref,68,20000,1000,59.8026
prl-ref,70,20000,1000,52.634371
prl-ref,72,20000,1000,45.241414
prl-ref,74,20000,1000,46.488268
prl-ref,76,20000,1000,45.626489
prl-ref,78,20000,1000,44.489387
prl-ref,80,20000,1000,41.198164
prl-ref,82,20000,1000,43.920229
prl-ref,84,20000,1000,39.028636
prl-ref,86,20000,1000,41.406642
prl-ref,88,20000,1000,39.067331
prl-ref,90,20000,1000,39.398711
prl-ref,92,20000,1000,36.04959
prl-ref,94,20000,1000,36.928211
prl-ref,96,20000,1000,35.580899
prl-ref,98,20000,1000,36.344677
prl-ref,100,20000,1000,35.251855
prl-ref,102,20000,1000,32.336876
prl-ref,104,20000,1000,32.533617
prl-ref,106,20000,1000,31.788835
prl-ref,108,20000,1000,33.413856
prl-ref,110,20000,1000,32.771306
prl-ref,112,20000,1000,29.763167
prl-ref,114,20000,1000,30.150356
prl-ref,116,20000,1000,30.410429
prl-ref,118,20000,1000,31.017136
prl-ref,120,20000,1000,30.535097
prl-ref,122,20000,1000,29.670356
prl-ref,124,20000,1000,29.6242
prl-ref,126,20000,1000,26.627177
prl-ref,128,20000,1000,27.07489
